# metrics table, written by src/reporting.py, subpart d3. two blocks with
# different columns, and the split is the content and not the layout.
# every value is a median with its interquartile range over the seed count in
# the same row, and every row states the evaluation budget and the
# cardinality it was computed at. no cell is one run.

block,objective_space
# hypervolume, igd and spread are computed on the (k, 2m) rows of one
# phi's image. each phi maps the same problem into a different space on a
# different scale, CONTEXT.md section 5 step 5, so these compare solvers
# under one fixed phi and never rank one phi against another; a ratio
# taken across two phi here is a ratio of volumes in two different spaces
# and means nothing. all three move with the cardinality, r-16, which is
# why every row states the one it was computed at.
problem,phi,solver,metric,n_seeds,n_evals,cardinality,reference_size,sampling_mode,include_singular_segments,hv_reference_rule,hv_reference_point,median,q1,q3,iqr

block,decision_space
# hausdorff, coverage, overlap and cross evaluation are computed on the
# recovered sets in the decision space, which is the one space every phi
# shares, so these are the metrics comparable across phi and this is the
# block a phi comparison is read from. a row whose status is check has one
# direction fixed by a containment before any solver ran, r-06 and r-11,
# so a difference there is in part a theorem; only a row whose status is
# finding carries the sensitivity signal.
problem,phi_a,phi_b,status,metric,n_seeds,n_evals,cardinality_a,cardinality_b,delta,box_scale,containment_violations,note,median,q1,q3,iqr
ibk1,lu,cw,finding,hausdorff_symmetric,5,5000,121,106,1.4142135623730951,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",0.5490991802448951,0.4779600552491583,0.5616297988886582,0.08366974363949986
ibk1,lu,cw,finding,hausdorff_symmetric,5,20000,380,340,1.4142135623730951,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",0.33375168335507926,0.31558292554776757,0.3469430638401267,0.03136013829235912
ibk1,lu,cw,finding,overlap,5,5000,121,106,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",0.8660714285714286,0.8546255506607929,0.8740157480314961,0.019390197370703133
ibk1,lu,cw,finding,overlap,5,5000,121,106,1.4142135623730951,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,lu,cw,finding,overlap,5,20000,380,340,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",0.8857142857142857,0.8805555555555555,0.8877805486284289,0.007224993072873387
ibk1,lu,cw,finding,overlap,5,20000,380,340,1.4142135623730951,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_a_in_b,5,5000,121,145,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_a_in_b,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_a_in_b,5,20000,380,465,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_a_in_b,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_b_in_a,5,5000,121,145,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8344827586206897,0.825,0.8435754189944135,0.018575418994413506
ibk1,lu,ls,check,coverage_b_in_a,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,coverage_b_in_a,5,20000,380,465,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8172043010752689,0.8167770419426048,0.8237885462555066,0.007011504312901762
ibk1,lu,ls,check,coverage_b_in_a,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,cross_a_under_b,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,cross_a_under_b,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,cross_b_under_a,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8344827586206897,0.825,0.8435754189944135,0.018575418994413506
ibk1,lu,ls,check,cross_b_under_a,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8172043010752689,0.8167770419426048,0.8237885462555066,0.007011504312901762
ibk1,lu,ls,check,hausdorff_a_to_b,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.0,0.0,0.0,0.0
ibk1,lu,ls,check,hausdorff_a_to_b,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.0,0.0,0.0,0.0
ibk1,lu,ls,check,hausdorff_b_to_a,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.6904019007265568,0.5855463449657674,0.6997378893540933,0.1141915443883259
ibk1,lu,ls,check,hausdorff_b_to_a,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.39631641399707085,0.38335631984853485,0.47458900151982436,0.0912326816712895
ibk1,lu,ls,check,hausdorff_symmetric,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.6904019007265568,0.5855463449657674,0.6997378893540933,0.1141915443883259
ibk1,lu,ls,check,hausdorff_symmetric,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.39631641399707085,0.38335631984853485,0.47458900151982436,0.0912326816712895
ibk1,lu,ls,check,overlap,5,5000,121,145,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9097744360902256,0.9041095890410958,0.9151515151515152,0.01104192611041932
ibk1,lu,ls,check,overlap,5,5000,121,145,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,lu,ls,check,overlap,5,20000,380,465,0.0,28.284271247461902,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8994082840236687,0.8991494532199271,0.9033816425120773,0.00423218929215019
ibk1,lu,ls,check,overlap,5,20000,380,465,1.4142135623730951,28.284271247461902,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,coverage_a_in_b,5,5000,106,106,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,coverage_a_in_b,5,20000,340,340,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,coverage_b_in_a,5,5000,106,106,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,coverage_b_in_a,5,20000,340,340,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,overlap,5,5000,106,106,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,cw,cw,check,overlap,5,20000,340,340,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,ls,ls,check,coverage_a_in_b,5,5000,145,145,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,ls,ls,check,coverage_a_in_b,5,20000,465,465,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,ls,ls,check,coverage_b_in_a,5,5000,145,145,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
ibk1,ls,ls,check,coverage_b_in_a,5,20000,465,465,1.4142135623730951,28.284271247461902,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from. **on I-BK1 this pair nests as well**: f2 section 3.1 derives X_cw strictly inside X_lu from the closed forms, which docs/part1/a_close_containment.md's criterion does not predict in either direction and which f2 section 3.2 records as a finding about this problem. so the headline convention of docs/part1/part1_closing.md section 3.1 does not apply here, there being no non-nested pair at all, and this row is not a measured difference between two orders",1.0,1.0,1.0,0.0
